id,item,conditions,sharpness,relevant_property,combination,human_slider
101,24,brdc,blurred,both,dimension_color,0.9700000286102295
101,21,brdc,blurred,both,dimension_color,0.9700000286102295
101,8,erdc,blurred,first,dimension_color,0.9800000190734863
101,5,brdc,blurred,both,dimension_color,0.9599999785423279
101,8,brdc,blurred,both,dimension_color,0.9599999785423279
101,21,erdc,blurred,first,dimension_color,0.9800000190734863
101,24,erdc,blurred,first,dimension_color,0.949999988079071
101,16,erdc,blurred,first,dimension_color,0.9800000190734863
101,27,brdc,blurred,both,dimension_color,0.9800000190734863
101,13,zrdc,blurred,second,dimension_color,0.9800000190734863
101,2,erdc,blurred,first,dimension_color,0.9900000095367432
101,27,erdc,blurred,first,dimension_color,0.9700000286102295
101,16,zrdc,blurred,second,dimension_color,0.9399999976158142
101,13,brdc,blurred,both,dimension_color,0.949999988079071
102,21,brdc,blurred,both,dimension_color,0.8399999737739563
102,27,zrdc,blurred,second,dimension_color,0.8899999856948853
102,16,brdc,blurred,both,dimension_color,0.5799999833106995
102,24,erdc,blurred,first,dimension_color,0.9100000262260437
102,13,erdc,blurred,first,dimension_color,0.9700000286102295
102,8,zrdc,blurred,second,dimension_color,0.25999999046325684
102,5,zrdc,blurred,second,dimension_color,0.07999999821186066
102,2,zrdc,blurred,second,dimension_color,0.550000011920929
102,5,brdc,blurred,both,dimension_color,1.0
102,10,zrdc,blurred,second,dimension_color,0.10000000149011612
102,13,brdc,blurred,both,dimension_color,1.0
102,24,brdc,blurred,both,dimension_color,0.0
102,24,zrdc,blurred,second,dimension_color,0.10999999940395355
102,13,zrdc,blurred,second,dimension_color,0.20999999344348907
102,27,brdc,blurred,both,dimension_color,1.0
102,16,erdc,blurred,first,dimension_color,1.0
102,21,erdc,blurred,first,dimension_color,1.0
102,5,erdc,blurred,first,dimension_color,1.0
102,2,erdc,blurred,first,dimension_color,1.0
102,10,brdc,blurred,both,dimension_color,1.0
102,2,brdc,blurred,both,dimension_color,0.7599999904632568
102,10,erdc,blurred,first,dimension_color,1.0
102,8,erdc,blurred,first,dimension_color,1.0
102,27,erdc,blurred,first,dimension_color,1.0
102,16,zrdc,blurred,second,dimension_color,0.0
102,8,brdc,blurred,both,dimension_color,1.0
103,3,zrdc,blurred,second,dimension_color,1.0
103,17,erdc,blurred,first,dimension_color,1.0
103,14,zrdc,blurred,second,dimension_color,1.0
103,11,zrdc,blurred,second,dimension_color,0.0
103,22,brdc,blurred,both,dimension_color,1.0
103,6,brdc,blurred,both,dimension_color,1.0
103,11,brdc,blurred,both,dimension_color,1.0
103,9,brdc,blurred,both,dimension_color,1.0
103,3,brdc,blurred,both,dimension_color,1.0
103,9,zrdc,blurred,second,dimension_color,0.0
103,17,zrdc,blurred,second,dimension_color,1.0
103,22,zrdc,blurred,second,dimension_color,1.0
103,6,erdc,blurred,first,dimension_color,1.0
103,3,erdc,blurred,first,dimension_color,1.0
103,25,zrdc,blurred,second,dimension_color,1.0
103,19,zrdc,blurred,second,dimension_color,1.0
103,19,erdc,blurred,first,dimension_color,1.0
103,11,erdc,blurred,first,dimension_color,1.0
103,6,zrdc,blurred,second,dimension_color,1.0
103,19,brdc,blurred,both,dimension_color,1.0
103,25,erdc,blurred,first,dimension_color,1.0
104,22,brdc,blurred,both,dimension_color,0.5
104,6,zrdc,blurred,second,dimension_color,0.5
104,25,zrdc,blurred,second,dimension_color,0.5
104,17,erdc,blurred,first,dimension_color,0.5
104,6,brdc,blurred,both,dimension_color,0.5
104,11,erdc,blurred,first,dimension_color,0.4699999988079071
104,14,brdc,blurred,both,dimension_color,0.5
104,3,brdc,blurred,both,dimension_color,0.5
104,14,zrdc,blurred,second,dimension_color,0.5
104,25,brdc,blurred,both,dimension_color,0.5
104,22,erdc,blurred,first,dimension_color,0.5
104,19,zrdc,blurred,second,dimension_color,0.5
104,14,erdc,blurred,first,dimension_color,0.5
104,25,erdc,blurred,first,dimension_color,0.5
104,19,erdc,blurred,first,dimension_color,0.5
104,9,erdc,blurred,first,dimension_color,0.5
104,11,zrdc,blurred,second,dimension_color,0.5
104,3,erdc,blurred,first,dimension_color,0.5
104,9,zrdc,blurred,second,dimension_color,0.5
104,22,zrdc,blurred,second,dimension_color,0.5
104,6,erdc,blurred,first,dimension_color,0.5
104,19,brdc,blurred,both,dimension_color,0.5
104,3,zrdc,blurred,second,dimension_color,0.5
104,9,brdc,blurred,both,dimension_color,0.5
104,17,zrdc,blurred,second,dimension_color,0.5
104,11,brdc,blurred,both,dimension_color,1.0
105,17,zrdc,blurred,second,dimension_color,0.0
105,3,brdc,blurred,both,dimension_color,1.0
105,19,brdc,blurred,both,dimension_color,1.0
105,9,zrdc,blurred,second,dimension_color,0.8299999833106995
105,9,brdc,blurred,both,dimension_color,1.0
105,6,erdc,blurred,first,dimension_color,1.0
105,14,brdc,blurred,both,dimension_color,1.0
105,17,erdc,blurred,first,dimension_color,1.0
105,9,erdc,blurred,first,dimension_color,1.0
105,11,erdc,blurred,first,dimension_color,1.0
105,11,brdc,blurred,both,dimension_color,1.0
105,19,zrdc,blurred,second,dimension_color,0.8199999928474426
105,11,zrdc,blurred,second,dimension_color,1.0
105,14,erdc,blurred,first,dimension_color,1.0
105,22,zrdc,blurred,second,dimension_color,0.9900000095367432
105,3,zrdc,blurred,second,dimension_color,0.0
105,6,brdc,blurred,both,dimension_color,1.0
105,22,brdc,blurred,both,dimension_color,1.0
105,14,zrdc,blurred,second,dimension_color,0.7599999904632568
105,19,erdc,blurred,first,dimension_color,0.7400000095367432
105,3,erdc,blurred,first,dimension_color,1.0
105,22,erdc,blurred,first,dimension_color,0.7099999785423279
105,25,brdc,blurred,both,dimension_color,1.0
105,25,zrdc,blurred,second,dimension_color,0.0
105,25,erdc,blurred,first,dimension_color,1.0
105,17,brdc,blurred,both,dimension_color,0.75
105,6,zrdc,blurred,second,dimension_color,0.0
106,25,erdc,blurred,first,dimension_color,0.6899999976158142
106,6,brdc,blurred,both,dimension_color,0.8999999761581421
106,3,brdc,blurred,both,dimension_color,1.0
106,19,zrdc,blurred,second,dimension_color,1.0
106,3,zrdc,blurred,second,dimension_color,0.11999999731779099
106,11,brdc,blurred,both,dimension_color,0.6200000047683716
106,11,erdc,blurred,first,dimension_color,0.8899999856948853
106,22,erdc,blurred,first,dimension_color,0.8700000047683716
106,9,brdc,blurred,both,dimension_color,0.8199999928474426
106,9,zrdc,blurred,second,dimension_color,0.019999999552965164
106,6,zrdc,blurred,second,dimension_color,0.8199999928474426
106,9,erdc,blurred,first,dimension_color,0.8799999952316284
106,14,erdc,blurred,first,dimension_color,0.9399999976158142
106,19,erdc,blurred,first,dimension_color,0.8999999761581421
106,14,brdc,blurred,both,dimension_color,0.8999999761581421
106,22,zrdc,blurred,second,dimension_color,0.15000000596046448
106,25,zrdc,blurred,second,dimension_color,0.1599999964237213
106,14,zrdc,blurred,second,dimension_color,0.1899999976158142
106,17,erdc,blurred,first,dimension_color,0.8999999761581421
106,22,brdc,blurred,both,dimension_color,0.8899999856948853
106,25,brdc,blurred,both,dimension_color,1.0
106,3,erdc,blurred,first,dimension_color,1.0
106,11,zrdc,blurred,second,dimension_color,0.8500000238418579
106,6,erdc,blurred,first,dimension_color,1.0
106,17,zrdc,blurred,second,dimension_color,0.0
106,19,brdc,blurred,both,dimension_color,0.9300000071525574
106,17,brdc,blurred,both,dimension_color,1.0
107,9,erdc,blurred,first,dimension_color,1.0
107,17,erdc,blurred,first,dimension_color,1.0
107,6,brdc,blurred,both,dimension_color,0.0
107,6,zrdc,blurred,second,dimension_color,1.0
107,9,brdc,blurred,both,dimension_color,1.0
107,9,zrdc,blurred,second,dimension_color,0.0
107,3,brdc,blurred,both,dimension_color,1.0
107,6,erdc,blurred,first,dimension_color,0.0
107,25,brdc,blurred,both,dimension_color,1.0
107,3,erdc,blurred,first,dimension_color,0.0
107,19,brdc,blurred,both,dimension_color,1.0
107,14,erdc,blurred,first,dimension_color,1.0
107,11,zrdc,blurred,second,dimension_color,0.019999999552965164
107,22,erdc,blurred,first,dimension_color,1.0
107,14,zrdc,blurred,second,dimension_color,1.0
107,3,zrdc,blurred,second,dimension_color,1.0
107,22,brdc,blurred,both,dimension_color,1.0
107,22,zrdc,blurred,second,dimension_color,0.0
107,19,zrdc,blurred,second,dimension_color,0.0
107,14,brdc,blurred,both,dimension_color,0.949999988079071
107,17,brdc,blurred,both,dimension_color,0.9100000262260437
107,19,erdc,blurred,first,dimension_color,1.0
107,25,erdc,blurred,first,dimension_color,0.0
107,17,zrdc,blurred,second,dimension_color,0.0
107,25,zrdc,blurred,second,dimension_color,0.0
107,11,erdc,blurred,first,dimension_color,1.0
107,11,brdc,blurred,both,dimension_color,0.9599999785423279
108,17,erdc,blurred,first,dimension_color,0.7900000214576721
108,25,zrdc,blurred,second,dimension_color,1.0
108,22,zrdc,blurred,second,dimension_color,1.0
108,9,brdc,blurred,both,dimension_color,0.9200000166893005
108,17,zrdc,blurred,second,dimension_color,0.8799999952316284
108,11,zrdc,blurred,second,dimension_color,0.9200000166893005
108,19,erdc,blurred,first,dimension_color,0.9800000190734863
108,3,brdc,blurred,both,dimension_color,0.1599999964237213
108,14,zrdc,blurred,second,dimension_color,0.1599999964237213
108,11,erdc,blurred,first,dimension_color,0.8199999928474426
108,9,zrdc,blurred,second,dimension_color,0.20999999344348907
108,19,zrdc,blurred,second,dimension_color,0.14000000059604645
108,25,brdc,blurred,both,dimension_color,0.8999999761581421
108,22,brdc,blurred,both,dimension_color,0.9399999976158142
108,6,zrdc,blurred,second,dimension_color,0.12999999523162842
108,19,brdc,blurred,both,dimension_color,0.8500000238418579
108,25,erdc,blurred,first,dimension_color,0.8899999856948853
108,9,erdc,blurred,first,dimension_color,0.8600000143051147
108,6,erdc,blurred,first,dimension_color,0.9599999785423279
108,17,brdc,blurred,both,dimension_color,0.7599999904632568
108,3,erdc,blurred,first,dimension_color,0.9100000262260437
108,6,brdc,blurred,both,dimension_color,0.8700000047683716
108,14,erdc,blurred,first,dimension_color,0.9200000166893005
108,3,zrdc,blurred,second,dimension_color,0.029999999329447746
109,3,erdc,blurred,first,dimension_color,0.7799999713897705
109,6,brdc,blurred,both,dimension_color,0.75
109,22,zrdc,blurred,second,dimension_color,0.7200000286102295
109,9,zrdc,blurred,second,dimension_color,0.6899999976158142
109,19,zrdc,blurred,second,dimension_color,0.41999998688697815
109,19,brdc,blurred,both,dimension_color,0.6499999761581421
109,6,zrdc,blurred,second,dimension_color,0.6399999856948853
109,3,zrdc,blurred,second,dimension_color,0.75
109,11,erdc,blurred,first,dimension_color,0.75
109,17,brdc,blurred,both,dimension_color,0.23999999463558197
109,14,brdc,blurred,both,dimension_color,0.7300000190734863
109,6,erdc,blurred,first,dimension_color,0.699999988079071
109,22,brdc,blurred,both,dimension_color,0.7400000095367432
109,25,zrdc,blurred,second,dimension_color,0.6499999761581421
109,9,erdc,blurred,first,dimension_color,0.7300000190734863
109,19,erdc,blurred,first,dimension_color,0.7900000214576721
109,22,erdc,blurred,first,dimension_color,0.7400000095367432
109,11,brdc,blurred,both,dimension_color,0.8299999833106995
109,9,brdc,blurred,both,dimension_color,0.75
109,11,zrdc,blurred,second,dimension_color,0.07999999821186066
109,3,brdc,blurred,both,dimension_color,0.7599999904632568
109,17,zrdc,blurred,second,dimension_color,0.8199999928474426
109,14,zrdc,blurred,second,dimension_color,0.7599999904632568
109,25,erdc,blurred,first,dimension_color,0.8999999761581421
109,25,brdc,blurred,both,dimension_color,0.7400000095367432
110,7,zrdc,sharp,second,dimension_color,0.09000000357627869
110,7,brdc,sharp,both,dimension_color,0.8500000238418579
110,20,brdc,sharp,both,dimension_color,0.75
110,1,brdc,sharp,both,dimension_color,0.8700000047683716
110,12,zrdc,sharp,second,dimension_color,0.05999999865889549
110,15,zrdc,sharp,second,dimension_color,0.09000000357627869
110,15,brdc,sharp,both,dimension_color,0.09000000357627869
110,23,zrdc,sharp,second,dimension_color,0.14000000059604645
110,23,brdc,sharp,both,dimension_color,0.8899999856948853
110,15,erdc,sharp,first,dimension_color,0.8999999761581421
110,12,erdc,sharp,first,dimension_color,0.8999999761581421
110,20,zrdc,sharp,second,dimension_color,0.05000000074505806
110,26,brdc,sharp,both,dimension_color,0.14000000059604645
110,23,erdc,sharp,first,dimension_color,0.8299999833106995
110,1,erdc,sharp,first,dimension_color,0.9200000166893005
110,4,zrdc,sharp,second,dimension_color,0.07000000029802322
110,4,brdc,sharp,both,dimension_color,0.5
110,4,erdc,sharp,first,dimension_color,0.8899999856948853
110,26,erdc,sharp,first,dimension_color,0.9200000166893005
110,20,erdc,sharp,first,dimension_color,0.9200000166893005
110,18,erdc,sharp,first,dimension_color,0.9200000166893005
110,7,erdc,sharp,first,dimension_color,0.8999999761581421
110,1,zrdc,sharp,second,dimension_color,0.07999999821186066
110,12,brdc,sharp,both,dimension_color,0.9200000166893005
110,18,zrdc,sharp,second,dimension_color,0.07000000029802322
110,18,brdc,sharp,both,dimension_color,0.7900000214576721
111,1,erdc,sharp,first,dimension_color,1.0
111,15,brdc,sharp,both,dimension_color,1.0
111,4,erdc,sharp,first,dimension_color,0.9399999976158142
111,20,zrdc,sharp,second,dimension_color,1.0
111,7,erdc,sharp,first,dimension_color,0.9300000071525574
111,26,erdc,sharp,first,dimension_color,0.9200000166893005
111,1,zrdc,sharp,second,dimension_color,0.9100000262260437
111,12,erdc,sharp,first,dimension_color,0.6600000262260437
111,23,brdc,sharp,both,dimension_color,0.8799999952316284
111,18,erdc,sharp,first,dimension_color,0.9300000071525574
111,23,erdc,sharp,first,dimension_color,0.9200000166893005
111,4,brdc,sharp,both,dimension_color,0.07999999821186066
111,18,zrdc,sharp,second,dimension_color,0.9399999976158142
111,7,brdc,sharp,both,dimension_color,0.9200000166893005
111,18,brdc,sharp,both,dimension_color,0.9200000166893005
111,7,zrdc,sharp,second,dimension_color,0.9100000262260437
111,26,brdc,sharp,both,dimension_color,0.07999999821186066
111,15,erdc,sharp,first,dimension_color,0.9399999976158142
111,26,zrdc,sharp,second,dimension_color,0.07000000029802322
111,15,zrdc,sharp,second,dimension_color,0.9200000166893005
111,20,brdc,sharp,both,dimension_color,0.8999999761581421
111,1,brdc,sharp,both,dimension_color,0.8999999761581421
111,12,zrdc,sharp,second,dimension_color,0.8999999761581421
111,20,erdc,sharp,first,dimension_color,0.8999999761581421
111,23,zrdc,sharp,second,dimension_color,0.9300000071525574
111,12,brdc,sharp,both,dimension_color,0.8999999761581421
111,4,zrdc,sharp,second,dimension_color,0.09000000357627869
112,7,erdc,sharp,first,dimension_color,1.0
112,26,erdc,sharp,first,dimension_color,1.0
112,15,brdc,sharp,both,dimension_color,1.0
112,12,zrdc,sharp,second,dimension_color,0.0
112,4,erdc,sharp,first,dimension_color,1.0
112,4,zrdc,sharp,second,dimension_color,0.0
112,1,erdc,sharp,first,dimension_color,1.0
112,23,erdc,sharp,first,dimension_color,0.0
112,23,brdc,sharp,both,dimension_color,0.0
112,7,zrdc,sharp,second,dimension_color,0.0
112,4,brdc,sharp,both,dimension_color,1.0
112,20,zrdc,sharp,second,dimension_color,0.0
112,20,brdc,sharp,both,dimension_color,0.0
112,18,zrdc,sharp,second,dimension_color,0.0
112,1,zrdc,sharp,second,dimension_color,0.0
112,23,zrdc,sharp,second,dimension_color,0.0
112,18,brdc,sharp,both,dimension_color,0.0
112,12,erdc,sharp,first,dimension_color,1.0
112,20,erdc,sharp,first,dimension_color,1.0
112,26,zrdc,sharp,second,dimension_color,0.0
112,7,brdc,sharp,both,dimension_color,0.0
112,12,brdc,sharp,both,dimension_color,0.7799999713897705
112,26,brdc,sharp,both,dimension_color,0.9700000286102295
112,15,zrdc,sharp,second,dimension_color,0.0
112,1,brdc,sharp,both,dimension_color,0.7900000214576721
112,15,erdc,sharp,first,dimension_color,1.0
112,18,erdc,sharp,first,dimension_color,1.0
113,2,erdc,sharp,first,dimension_color,0.8899999856948853
113,27,zrdc,sharp,second,dimension_color,0.9200000166893005
113,27,brdc,sharp,both,dimension_color,0.14000000059604645
113,5,erdc,sharp,first,dimension_color,0.9399999976158142
113,13,brdc,sharp,both,dimension_color,0.949999988079071
113,10,erdc,sharp,first,dimension_color,0.9399999976158142
113,16,brdc,sharp,both,dimension_color,0.9700000286102295
113,5,brdc,sharp,both,dimension_color,0.9399999976158142
113,2,zrdc,sharp,second,dimension_color,0.03999999910593033
113,21,zrdc,sharp,second,dimension_color,0.9100000262260437
113,24,zrdc,sharp,second,dimension_color,0.05000000074505806
113,21,brdc,sharp,both,dimension_color,0.949999988079071
113,24,erdc,sharp,first,dimension_color,0.8500000238418579
113,5,zrdc,sharp,second,dimension_color,0.949999988079071
113,10,brdc,sharp,both,dimension_color,0.949999988079071
113,16,erdc,sharp,first,dimension_color,0.9300000071525574
113,16,zrdc,sharp,second,dimension_color,0.9399999976158142
113,13,erdc,sharp,first,dimension_color,0.949999988079071
113,8,zrdc,sharp,second,dimension_color,0.8100000023841858
113,8,erdc,sharp,first,dimension_color,0.9800000190734863
113,8,brdc,sharp,both,dimension_color,0.9399999976158142
113,21,erdc,sharp,first,dimension_color,0.9200000166893005
113,2,brdc,sharp,both,dimension_color,0.8999999761581421
113,10,zrdc,sharp,second,dimension_color,0.9599999785423279
113,24,brdc,sharp,both,dimension_color,0.9399999976158142
113,27,erdc,sharp,first,dimension_color,0.949999988079071
113,13,zrdc,sharp,second,dimension_color,0.8199999928474426
114,16,brdc,sharp,both,dimension_color,1.0
114,5,erdc,sharp,first,dimension_color,1.0
114,24,erdc,sharp,first,dimension_color,1.0
114,16,zrdc,sharp,second,dimension_color,1.0
114,13,brdc,sharp,both,dimension_color,1.0
114,16,erdc,sharp,first,dimension_color,1.0
114,8,zrdc,sharp,second,dimension_color,0.0
114,2,erdc,sharp,first,dimension_color,0.0
114,8,brdc,sharp,both,dimension_color,0.0
114,2,zrdc,sharp,second,dimension_color,0.0
114,13,zrdc,sharp,second,dimension_color,0.0
114,10,brdc,sharp,both,dimension_color,0.0
114,10,zrdc,sharp,second,dimension_color,0.0
114,27,zrdc,sharp,second,dimension_color,0.0
114,10,erdc,sharp,first,dimension_color,0.0
114,8,erdc,sharp,first,dimension_color,1.0
114,21,brdc,sharp,both,dimension_color,0.0
114,5,zrdc,sharp,second,dimension_color,0.03999999910593033
114,27,erdc,sharp,first,dimension_color,0.05000000074505806
114,24,brdc,sharp,both,dimension_color,0.0
114,21,erdc,sharp,first,dimension_color,1.0
114,24,zrdc,sharp,second,dimension_color,0.0
114,2,brdc,sharp,both,dimension_color,0.0
114,13,erdc,sharp,first,dimension_color,1.0
114,21,zrdc,sharp,second,dimension_color,0.0
114,27,brdc,sharp,both,dimension_color,0.0
114,5,brdc,sharp,both,dimension_color,0.0
115,16,erdc,sharp,first,dimension_color,1.0
115,13,brdc,sharp,both,dimension_color,1.0
115,16,brdc,sharp,both,dimension_color,1.0
115,5,brdc,sharp,both,dimension_color,1.0
115,21,erdc,sharp,first,dimension_color,1.0
115,27,zrdc,sharp,second,dimension_color,1.0
115,24,brdc,sharp,both,dimension_color,1.0
115,10,brdc,sharp,both,dimension_color,1.0
115,2,brdc,sharp,both,dimension_color,1.0
115,13,zrdc,sharp,second,dimension_color,1.0
115,5,zrdc,sharp,second,dimension_color,1.0
115,21,brdc,sharp,both,dimension_color,1.0
115,8,brdc,sharp,both,dimension_color,1.0
115,16,zrdc,sharp,second,dimension_color,1.0
115,2,zrdc,sharp,second,dimension_color,1.0
115,5,erdc,sharp,first,dimension_color,1.0
115,13,erdc,sharp,first,dimension_color,1.0
115,27,brdc,sharp,both,dimension_color,1.0
115,10,zrdc,sharp,second,dimension_color,1.0
115,10,erdc,sharp,first,dimension_color,1.0
115,24,erdc,sharp,first,dimension_color,1.0
115,8,erdc,sharp,first,dimension_color,1.0
115,24,zrdc,sharp,second,dimension_color,1.0
115,8,zrdc,sharp,second,dimension_color,1.0
115,2,erdc,sharp,first,dimension_color,1.0
115,27,erdc,sharp,first,dimension_color,1.0
115,21,zrdc,sharp,second,dimension_color,1.0
116,21,erdc,sharp,first,dimension_color,0.8299999833106995
116,10,brdc,sharp,both,dimension_color,1.0
116,2,brdc,sharp,both,dimension_color,1.0
116,27,zrdc,sharp,second,dimension_color,1.0
116,24,erdc,sharp,first,dimension_color,0.8700000047683716
116,5,erdc,sharp,first,dimension_color,1.0
116,16,zrdc,sharp,second,dimension_color,0.9700000286102295
116,5,zrdc,sharp,second,dimension_color,0.9399999976158142
116,21,brdc,sharp,both,dimension_color,0.7099999785423279
116,13,erdc,sharp,first,dimension_color,0.9700000286102295
116,10,zrdc,sharp,second,dimension_color,0.9399999976158142
116,16,erdc,sharp,first,dimension_color,0.8100000023841858
116,27,erdc,sharp,first,dimension_color,0.8299999833106995
116,13,brdc,sharp,both,dimension_color,0.9200000166893005
116,8,brdc,sharp,both,dimension_color,0.9300000071525574
116,2,erdc,sharp,first,dimension_color,0.949999988079071
116,24,zrdc,sharp,second,dimension_color,0.8999999761581421
116,24,brdc,sharp,both,dimension_color,0.9300000071525574
116,27,brdc,sharp,both,dimension_color,0.949999988079071
116,8,erdc,sharp,first,dimension_color,0.9800000190734863
116,10,erdc,sharp,first,dimension_color,0.949999988079071
116,2,zrdc,sharp,second,dimension_color,0.9700000286102295
116,5,brdc,sharp,both,dimension_color,0.9300000071525574
116,13,zrdc,sharp,second,dimension_color,0.9200000166893005
116,8,zrdc,sharp,second,dimension_color,0.9100000262260437
116,21,zrdc,sharp,second,dimension_color,0.9800000190734863
116,16,brdc,sharp,both,dimension_color,0.9800000190734863
117,19,zrdc,sharp,second,dimension_color,1.0
117,9,brdc,sharp,both,dimension_color,0.0
117,11,erdc,sharp,first,dimension_color,1.0
117,22,brdc,sharp,both,dimension_color,0.8899999856948853
117,22,erdc,sharp,first,dimension_color,0.8999999761581421
117,9,zrdc,sharp,second,dimension_color,0.05000000074505806
117,3,erdc,sharp,first,dimension_color,0.9599999785423279
117,17,brdc,sharp,both,dimension_color,0.9599999785423279
117,6,zrdc,sharp,second,dimension_color,0.0
117,17,zrdc,sharp,second,dimension_color,0.0
117,14,brdc,sharp,both,dimension_color,1.0
117,3,brdc,sharp,both,dimension_color,1.0
117,14,erdc,sharp,first,dimension_color,1.0
117,25,brdc,sharp,both,dimension_color,0.0
117,25,zrdc,sharp,second,dimension_color,0.0
117,9,erdc,sharp,first,dimension_color,1.0
117,19,erdc,sharp,first,dimension_color,1.0
117,17,erdc,sharp,first,dimension_color,1.0
117,11,zrdc,sharp,second,dimension_color,0.0
117,6,brdc,sharp,both,dimension_color,1.0
117,19,brdc,sharp,both,dimension_color,0.9800000190734863
117,25,erdc,sharp,first,dimension_color,1.0
117,11,brdc,sharp,both,dimension_color,0.019999999552965164
117,14,zrdc,sharp,second,dimension_color,0.029999999329447746
117,3,zrdc,sharp,second,dimension_color,0.0
117,22,zrdc,sharp,second,dimension_color,0.0
117,6,erdc,sharp,first,dimension_color,1.0
118,23,erdc,blurred,first,dimension_color,1.0
118,4,zrdc,blurred,second,dimension_color,0.0
118,26,zrdc,blurred,second,dimension_color,1.0
118,4,brdc,blurred,both,dimension_color,0.0
118,15,erdc,blurred,first,dimension_color,1.0
118,15,zrdc,blurred,second,dimension_color,0.0
118,1,brdc,blurred,both,dimension_color,1.0
118,18,zrdc,blurred,second,dimension_color,0.0
118,26,brdc,blurred,both,dimension_color,1.0
118,12,erdc,blurred,first,dimension_color,1.0
118,26,erdc,blurred,first,dimension_color,1.0
118,7,zrdc,blurred,second,dimension_color,1.0
118,12,brdc,blurred,both,dimension_color,0.0
118,23,brdc,blurred,both,dimension_color,1.0
118,1,erdc,blurred,first,dimension_color,1.0
118,23,zrdc,blurred,second,dimension_color,0.9900000095367432
118,18,brdc,blurred,both,dimension_color,0.0
118,15,brdc,blurred,both,dimension_color,0.0
118,1,zrdc,blurred,second,dimension_color,1.0
118,12,zrdc,blurred,second,dimension_color,0.0
118,7,brdc,blurred,both,dimension_color,1.0
118,20,zrdc,blurred,second,dimension_color,0.0
118,4,erdc,blurred,first,dimension_color,1.0
118,20,erdc,blurred,first,dimension_color,0.0
118,7,erdc,blurred,first,dimension_color,1.0
118,20,brdc,blurred,both,dimension_color,0.0
119,15,erdc,blurred,first,dimension_color,0.6700000166893005
119,23,zrdc,blurred,second,dimension_color,0.019999999552965164
119,18,zrdc,blurred,second,dimension_color,0.2199999988079071
119,23,brdc,blurred,both,dimension_color,1.0
119,15,brdc,blurred,both,dimension_color,0.8199999928474426
119,7,erdc,blurred,first,dimension_color,0.8700000047683716
119,15,zrdc,blurred,second,dimension_color,0.2199999988079071
119,20,zrdc,blurred,second,dimension_color,0.03999999910593033
119,12,erdc,blurred,first,dimension_color,0.8999999761581421
119,26,zrdc,blurred,second,dimension_color,0.17000000178813934
119,7,zrdc,blurred,second,dimension_color,0.1899999976158142
119,26,brdc,blurred,both,dimension_color,0.8299999833106995
119,12,brdc,blurred,both,dimension_color,0.7699999809265137
119,20,brdc,blurred,both,dimension_color,0.7900000214576721
119,4,brdc,blurred,both,dimension_color,0.8899999856948853
119,1,zrdc,blurred,second,dimension_color,0.0
119,4,erdc,blurred,first,dimension_color,1.0
119,26,erdc,blurred,first,dimension_color,1.0
119,1,brdc,blurred,both,dimension_color,1.0
119,12,zrdc,blurred,second,dimension_color,0.0
119,18,brdc,blurred,both,dimension_color,1.0
119,4,zrdc,blurred,second,dimension_color,0.0
120,4,erdc,blurred,first,dimension_color,0.6899999976158142
120,7,brdc,blurred,both,dimension_color,0.8700000047683716
120,23,brdc,blurred,both,dimension_color,0.1599999964237213
120,1,brdc,blurred,both,dimension_color,0.8600000143051147
120,1,erdc,blurred,first,dimension_color,0.9399999976158142
120,20,zrdc,blurred,second,dimension_color,0.0
120,26,brdc,blurred,both,dimension_color,0.800000011920929
120,26,zrdc,blurred,second,dimension_color,0.9300000071525574
120,15,erdc,blurred,first,dimension_color,0.8399999737739563
120,26,erdc,blurred,first,dimension_color,0.05999999865889549
120,23,zrdc,blurred,second,dimension_color,0.10000000149011612
120,12,zrdc,blurred,second,dimension_color,0.07000000029802322
120,18,erdc,blurred,first,dimension_color,0.07999999821186066
120,4,zrdc,blurred,second,dimension_color,0.07000000029802322
120,7,zrdc,blurred,second,dimension_color,0.9100000262260437
120,18,zrdc,blurred,second,dimension_color,0.03999999910593033
120,12,brdc,blurred,both,dimension_color,0.10000000149011612
120,15,brdc,blurred,both,dimension_color,0.9300000071525574
120,18,brdc,blurred,both,dimension_color,0.9399999976158142
120,7,erdc,blurred,first,dimension_color,0.9200000166893005
120,1,zrdc,blurred,second,dimension_color,0.9300000071525574
120,15,zrdc,blurred,second,dimension_color,0.009999999776482582
120,20,brdc,blurred,both,dimension_color,0.9200000166893005
120,12,erdc,blurred,first,dimension_color,0.09000000357627869
120,20,erdc,blurred,first,dimension_color,0.9599999785423279
120,4,brdc,blurred,both,dimension_color,0.8799999952316284
121,4,brdc,blurred,both,dimension_color,1.0
121,23,zrdc,blurred,second,dimension_color,0.0
121,26,zrdc,blurred,second,dimension_color,0.0
121,23,erdc,blurred,first,dimension_color,1.0
121,18,zrdc,blurred,second,dimension_color,1.0
121,15,zrdc,blurred,second,dimension_color,0.0
121,7,erdc,blurred,first,dimension_color,1.0
121,20,brdc,blurred,both,dimension_color,1.0
121,23,brdc,blurred,both,dimension_color,1.0
121,12,erdc,blurred,first,dimension_color,1.0
121,4,zrdc,blurred,second,dimension_color,0.0
121,7,zrdc,blurred,second,dimension_color,1.0
121,12,zrdc,blurred,second,dimension_color,1.0
121,18,brdc,blurred,both,dimension_color,0.0
121,4,erdc,blurred,first,dimension_color,1.0
121,20,zrdc,blurred,second,dimension_color,0.0
121,18,erdc,blurred,first,dimension_color,1.0
